mt_id,x,y,density,mt,t_seconds,mt_length,deltaR_um
4_2500,237.042,650.625,2500,4,104,7.0028,0.905704764
4_2500,240.917,648.208,2500,4,106,7.0028,0.913400547
4_2500,244.042,643.958,2500,4,108,7.0028,1.055047392
4_2500,247.958,641.167,2500,4,110,7.0028,0.961763734
4_2500,251.042,638.083,2500,4,112,7.0028,0.872286925
4_2500,254.625,634.167,2500,4,114,7.0028,1.061563846
4_2500,256.958,630.292,2500,4,116,7.0028,0.904621777
4_2500,259.042,626.417,2500,4,118,7.0028,0.879970022
4_2500,261.833,622.125,2500,4,120,7.0028,1.023932517
4_2500,263.917,617.958,2500,4,122,7.0028,0.931814252
4_2500,265.458,614.042,2500,4,124,7.0028,0.841658767
4_2500,266.417,610.042,2500,4,126,7.0028,0.822670797
4_2500,266.208,605.917,2500,4,128,7.0028,0.826058255
4_2500,266.75,601.042,2500,4,130,7.0028,0.981007421
4_2500,267.042,595.458,2500,4,132,7.0028,1.118325892
4_2500,265.708,590.125,2500,4,134,7.0028,1.099462505
4_2500,265.708,586.042,2500,4,136,7.0028,0.8166
4_2500,265.792,581.083,2500,4,138,7.0028,0.991942277
4_2500,264.833,575.958,2500,4,140,7.0028,1.042790602
4_2500,265.25,572.25,2500,4,142,7.0028,0.746274829
4_2500,264.542,567.125,2500,4,144,7.0028,1.034734536
4_2500,264.667,562,2500,4,146,7.0028,1.025304833
4_2500,266.083,558.125,2500,4,148,7.0028,0.825122561
4_2500,265.583,553.083,2500,4,150,7.0028,1.013346219
4_2500,266.583,548.958,2500,4,152,7.0028,0.848896342
4_2500,266.958,544.083,2500,4,154,7.0028,0.977880361
4_2500,268.167,539.917,2500,4,156,7.0028,0.867576786
4_2500,269.208,535.083,2500,4,158,7.0028,0.988963842
4_2500,270.708,529.917,2500,4,160,7.0028,1.075872781
4_2500,272.917,525.083,2500,4,162,7.0028,1.062962596
4_2500,273.667,520.958,2500,4,164,7.0028,0.838525492
4_2500,275.417,517.042,2500,4,166,7.0028,0.857847446
4_2500,276.75,512.917,2500,4,168,7.0028,0.867006667
4_2500,278.75,509.125,2500,4,170,7.0028,0.857420877
4_2500,280.042,505.042,2500,4,172,7.0028,0.856508097
4_2500,282.833,499,2500,4,174,7.0028,1.331096465
4_2500,284.417,495.542,2500,4,176,7.0028,0.760705462
4_2500,285.458,492.083,2500,4,178,7.0028,0.72245033
4_2500,287.667,487.917,2500,4,180,7.0028,0.943085086
4_2500,289.625,483.292,2500,4,182,7.0028,1.004477755
4_2500,292.333,479,2500,4,184,7.0028,1.014978384
4_2500,295.875,475.917,2500,4,186,7.0028,0.939162457
4_2500,296.125,471.125,2500,4,188,7.0028,0.959703371
4_2500,298.375,466,2500,4,190,7.0028,1.119430659
4_2500,298.583,462.125,2500,4,192,7.0028,0.776115687
4_2500,300.458,457.917,2500,4,194,7.0028,0.921366138
4_2500,301.292,453.167,2500,4,196,7.0028,0.964532135
4_2500,303.375,449.875,2500,4,198,7.0028,0.779131645
4_2500,305.125,446.083,2500,4,200,7.0028,0.83526676
5_2500,792.042,366.625,2500,5,2,7.416,0
5_2500,786.917,369.083,2500,5,4,7.416,1.136791784
5_2500,781.875,368.667,2500,5,6,7.416,1.011826467
5_2500,778.125,369.5,2500,5,8,7.416,0.768280912
5_2500,773.042,370.958,2500,5,10,7.416,1.057594497
5_2500,768.917,372.625,2500,5,12,7.416,0.889820521
5_2500,765,374.75,2500,5,14,7.416,0.891257853
5_2500,759.208,374.458,2500,5,16,7.416,1.159871165
5_2500,755.958,375.583,2500,5,18,7.416,0.687840825
5_2500,750.958,375.083,2500,5,20,7.416,1.004987562
5_2500,747,376.042,2500,5,22,7.416,0.814504635
5_2500,742,375.5,2500,5,24,7.416,1.005858121
5_2500,738.083,376.458,2500,5,26,7.416,0.80649
5_2500,733.083,376.5,2500,5,28,7.416,1.000035279
5_2500,727.917,377.458,2500,5,30,7.416,1.050815303
5_2500,724.292,377.75,2500,5,32,7.416,0.727348307
5_2500,720,377.583,2500,5,34,7.416,0.859049545
5_2500,715.5,377.958,2500,5,36,7.416,0.903119593
5_2500,711.042,377.583,2500,5,38,7.416,0.894748881
5_2500,706.125,378.25,2500,5,40,7.416,0.992406731
5_2500,702.042,379.417,2500,5,42,7.416,0.849300371
5_2500,697.458,379.792,2500,5,44,7.416,0.91986262
5_2500,693,379.667,2500,5,46,7.416,0.891950425
5_2500,689.083,378.333,2500,5,48,7.416,0.827585524
5_2500,685.167,378.375,2500,5,50,7.416,0.783245045
5_2500,680.042,377.167,2500,5,52,7.416,1.053088581
5_2500,676.125,376.917,2500,5,54,7.416,0.784993987
5_2500,672,374.833,2500,5,56,7.416,0.924309061
5_2500,667,374.375,2500,5,58,7.416,1.004186517
5_2500,663.083,372.208,2500,5,60,7.416,0.895293874
5_2500,659.958,370.875,2500,5,62,7.416,0.679485511
5_2500,653.917,368.292,2500,5,64,7.416,1.314010198
5_2500,650.083,367.167,2500,5,66,7.416,0.799129051
5_2500,647,366.917,2500,5,68,7.416,0.618623925
5_2500,642.25,364.5,2500,5,70,7.416,1.065915362
5_2500,638.042,364.083,2500,5,72,7.416,0.845722248
5_2500,633.208,362.333,2500,5,74,7.416,1.028203404
5_2500,628.167,361.583,2500,5,76,7.416,1.019297425
5_2500,624.042,361.542,2500,5,78,7.416,0.825040751
5_2500,619.208,360.958,2500,5,80,7.416,0.9738298
5_2500,615.25,360.708,2500,5,82,7.416,0.793177509
5_2500,611.167,360.375,2500,5,84,7.416,0.819311369
5_2500,606.458,361.292,2500,5,86,7.416,0.959490907
5_2500,601,360.625,2500,5,88,7.416,1.099720928
5_2500,596.125,360.583,2500,5,90,7.416,0.975036184
5_2500,592.125,361.25,2500,5,92,7.416,0.811045967
5_2500,588,360.833,2500,5,94,7.416,0.829204776
5_2500,582.875,362.875,2500,5,96,7.416,1.10336556
5_2500,579.125,364.458,2500,5,98,7.416,0.81408572
5_2500,574.042,366.292,2500,5,100,7.416,1.080748722
5_2500,569,366.167,2500,5,102,7.416,1.008709849
5_2500,565.083,367.625,2500,5,104,7.416,0.835910354
5_2500,561.083,368.208,2500,5,106,7.416,0.808452571
5_2500,556.083,369,2500,5,108,7.416,1.01246756
5_2500,552.042,371,2500,5,110,7.416,0.90176895
5_2500,548.083,374.292,2500,5,112,7.416,1.029775607
5_2500,545.042,375.833,2500,5,114,7.416,0.681831709
5_2500,540.375,379.625,2500,5,116,7.416,1.202666255
5_2500,536.875,381.062,2500,5,118,7.416,0.756702557
5_2500,533.188,382.812,2500,5,120,7.416,0.816246752
5_2500,530.062,383.938,2500,5,122,7.416,0.664522445
5_2500,524.625,385.562,2500,5,124,7.416,1.134871711
5_2500,519.25,387.562,2500,5,126,7.416,1.147006975
5_2500,516,389.25,2500,5,128,7.416,0.732443691
5_2500,512.25,390.25,2500,5,130,7.416,0.776208735
5_2500,507.375,390.958,2500,5,132,7.416,0.985228684
5_2500,502.167,391.583,2500,5,134,7.416,1.049073668
5_2500,498.083,392.792,2500,5,136,7.416,0.851838881
5_2500,493.542,392.875,2500,5,138,7.416,0.908351694
5_2500,489,392.625,2500,5,140,7.416,0.909775005
5_2500,483.792,392.25,2500,5,142,7.416,1.044296682
5_2500,479.917,391.917,2500,5,144,7.416,0.777856388
5_2500,474.5,391.167,2500,5,146,7.416,1.093734684
5_2500,470.125,389.875,2500,5,148,7.416,0.912357145
5_2500,466.208,389.875,2500,5,150,7.416,0.7834
5_2500,461.208,389.958,2500,5,152,7.416,1.000137771
5_2500,456.125,390.708,2500,5,154,7.416,1.027606715
5_2500,452,390.875,2500,5,156,7.416,0.82567582
5_2500,447.458,391.167,2500,5,158,7.416,0.910275299
5_2500,442.958,391.333,2500,5,160,7.416,0.900612147
5_2500,437.167,393.5,2500,5,162,7.416,1.236633656
5_2500,433.625,394.875,2500,5,164,7.416,0.759904968
5_2500,429.708,398.042,2500,5,166,7.416,1.007427973
5_2500,425,399.417,2500,5,168,7.416,0.980936063
5_2500,421.208,402.792,2500,5,170,7.416,1.015281025
5_2500,417.75,405.833,2500,5,172,7.416,0.920987405
5_2500,414.167,408.583,2500,5,174,7.416,0.903335796
5_2500,410.125,411.625,2500,5,176,7.416,1.011761395
5_2500,407.875,415,2500,5,178,7.416,0.811249037
5_2500,405.25,418.375,2500,5,180,7.416,0.855131569
5_2500,402.792,421.792,2500,5,182,7.416,0.841846851
5_2500,400.083,426,2500,5,184,7.416,1.000918478
5_2500,397.042,429.167,2500,5,186,7.416,0.878124593
5_2500,394.125,432.708,2500,5,188,7.416,0.917552614
5_2500,390.375,435.958,2500,5,190,7.416,0.992471662
5_2500,387.167,439.625,2500,5,192,7.416,0.974436309
5_2500,383.292,441.75,2500,5,194,7.416,0.883883476
5_2500,380.125,444.75,2500,5,196,7.416,0.87246522
5_2500,376.75,446.917,2500,5,198,7.416,0.802159934
5_2500,374.167,449.667,2500,5,200,7.416,0.754569785
6_2500,368.833,646.958,2500,6,2,11.3844,0
6_2500,369.125,651.958,2500,6,4,11.3844,1.001703828
6_2500,370.708,656.958,2500,6,6,11.3844,1.048921141
6_2500,370.688,662.062,2500,6,8,11.3844,1.020807837
6_2500,372.125,666,2500,6,10,11.3844,0.838398783
6_2500,373.625,671,2500,6,12,11.3844,1.044030651
6_2500,374.5,675,2500,6,14,11.3844,0.818916968
6_2500,375.708,678.958,2500,6,16,11.3844,0.827647944
6_2500,377.583,684.042,2500,6,18,11.3844,1.083746852
6_2500,378.792,688.042,2500,6,20,11.3844,0.835743525
6_2500,378.542,692.958,2500,6,22,11.3844,0.984470538
6_2500,380.042,697,2500,6,24,11.3844,0.862270584
6_2500,381.583,702,2500,6,26,11.3844,1.04641638
6_2500,384.167,706.042,2500,6,28,11.3844,0.959475273
6_2500,386.042,710,2500,6,30,11.3844,0.875931253
6_2500,386.583,715,2500,6,32,11.3844,1.005836587
6_2500,389.042,720,2500,6,34,11.3844,1.114390973
6_2500,388.958,724,2500,6,36,11.3844,0.800176381
6_2500,389.167,728.958,2500,6,38,11.3844,0.99248063
6_2500,390,733.042,2500,6,40,11.3844,0.833617298
6_2500,390.458,738.042,2500,6,42,11.3844,1.004186517
6_2500,392.708,742.042,2500,6,44,11.3844,0.917877988
6_2500,393.583,747.042,2500,6,46,11.3844,1.015197025
6_2500,393.625,752,2500,6,48,11.3844,0.991635578
6_2500,395.583,757.042,2500,6,50,11.3844,1.081767591
6_2500,396.458,760,2500,6,52,11.3844,0.616940483
6_2500,397.417,765.042,2500,6,54,11.3844,1.026478349
6_2500,399.667,770.042,2500,6,56,11.3844,1.09658561
6_2500,401.75,773.667,2500,6,58,11.3844,0.836170174
6_2500,403.542,779.042,2500,6,60,11.3844,1.133170579
6_2500,405.333,782.042,2500,6,62,11.3844,0.69878984
6_2500,407.583,786.042,2500,6,64,11.3844,0.917877988
6_2500,408.333,788.958,2500,6,66,11.3844,0.602181235
6_2500,410.583,794.958,2500,6,68,11.3844,1.281600562
6_2500,412.542,798.958,2500,6,70,11.3844,0.890790233
6_2500,414.5,802,2500,6,72,11.3844,0.723533773
6_2500,416.083,805.958,2500,6,74,11.3844,0.852564437
6_2500,417.75,810.042,2500,6,76,11.3844,0.882223214
6_2500,418.417,815.042,2500,6,78,11.3844,1.008858543
6_2500,419.5,819,2500,6,80,11.3844,0.820698556
6_2500,420.375,824,2500,6,82,11.3844,1.015197025
6_2500,421.542,828,2500,6,84,11.3844,0.833352002
6_2500,423.5,831.917,2500,6,86,11.3844,0.87582311
6_2500,424.625,836,2500,6,88,11.3844,0.847030436
6_2500,425.583,841.083,2500,6,90,11.3844,1.034498004
6_2500,426.583,845,2500,6,92,11.3844,0.808526784
6_2500,428.25,849.042,2500,6,94,11.3844,0.874451897
6_2500,429.25,853,2500,6,96,11.3844,0.81647447
6_2500,431.375,858.042,2500,6,98,11.3844,1.094301403
6_2500,432.208,863,2500,6,100,11.3844,1.005497946
6_2500,434.083,866.958,2500,6,102,11.3844,0.875931253
6_2500,437.375,871,2500,6,104,11.3844,1.042593459
6_2500,438.75,875.042,2500,6,106,11.3844,0.853894349
6_2500,441.417,879.208,2500,6,108,11.3844,0.989311781
6_2500,442.708,882.958,2500,6,110,11.3844,0.79320063
6_2500,444.542,886,2500,6,112,11.3844,0.710417342
6_2500,446.792,891.083,2500,6,114,11.3844,1.111744377
6_2500,450.792,892.958,2500,6,116,11.3844,0.883529852
6_2500,454.917,895.25,2500,6,118,11.3844,0.943798474
6_2500,458.875,897.833,2500,6,120,11.3844,0.945254527
6_2500,462.917,898.458,2500,6,122,11.3844,0.818007066
6_2500,467.958,901.833,2500,6,124,11.3844,1.213298084
6_2500,470.917,901.625,2500,6,126,11.3844,0.593260314
6_2500,474.125,905.083,2500,6,128,11.3844,0.943377507
6_2500,478.917,907.125,2500,6,130,11.3844,1.041787464
6_2500,482.917,909.708,2500,6,132,11.3844,0.952300142
6_2500,485.958,911.167,2500,6,134,11.3844,0.67457726
6_2500,491.042,913.167,2500,6,136,11.3844,1.092649184
6_2500,496.083,914.542,2500,6,138,11.3844,1.045032172
6_2500,498.958,915.542,2500,6,140,11.3844,0.608789783
6_2500,504.125,916.333,2500,6,142,11.3844,1.045439047
6_2500,508.208,916.917,2500,6,144,11.3844,0.824910783
6_2500,512,920.083,2500,6,146,11.3844,0.98798421
6_2500,515,921.833,2500,6,148,11.3844,0.694622199
6_2500,519.042,921.875,2500,6,150,11.3844,0.808443641
6_2500,523.333,922.75,2500,6,152,11.3844,0.875860857
6_2500,527.917,922.958,2500,6,154,11.3844,0.917743319
6_2500,533.042,922.542,2500,6,156,11.3844,1.028371159
6_2500,537.042,923.458,2500,6,158,11.3844,0.820708377
6_2500,540.958,922.875,2500,6,160,11.3844,0.791831927
6_2500,545.917,922.542,2500,6,162,11.3844,0.994033601
6_2500,550.042,921.292,2500,6,164,11.3844,0.862046982
6_2500,554,918.958,2500,6,166,11.3844,0.918984657
6_2500,557.208,916,2500,6,168,11.3844,0.872720528
6_2500,561,914.083,2500,6,170,11.3844,0.849803577
6_2500,564.875,911.917,2500,6,172,11.3844,0.887855416
6_2500,570.875,910.125,2500,6,174,11.3844,1.252377962
6_2500,575.125,908.417,2500,6,176,11.3844,0.916073447
6_2500,578.833,906.375,2500,6,178,11.3844,0.846617458
6_2500,580.125,901.875,2500,6,180,11.3844,0.936360273
6_2500,584.125,899.208,2500,6,182,11.3844,0.961517322
6_2500,586.042,897,2500,6,184,11.3844,0.584812893
6_2500,588.958,894.875,2500,6,186,11.3844,0.721628187
6_2500,591.042,890.25,2500,6,188,11.3844,1.014567514
6_2500,594.625,885.083,2500,6,190,11.3844,1.257549649
6_2500,599.458,882.292,2500,6,192,11.3844,1.116200161
6_2500,603,880.125,2500,6,194,11.3844,0.83046139
6_2500,605.917,876.083,2500,6,196,11.3844,0.996928342
6_2500,608.958,872.083,2500,6,198,11.3844,1.004941411
6_2500,611.875,869.958,2500,6,200,11.3844,0.721789831
7_2500,610.167,930,2500,7,2,7.4108,0
7_2500,609.667,925,2500,7,4,7.4108,1.004987562
7_2500,612.25,921.083,2500,7,6,7.4108,0.938398167
7_2500,613.417,915.5,2500,7,8,7.4108,1.140732712
7_2500,615.25,912.167,2500,7,10,7.4108,0.760756939
7_2500,617.375,908.125,2500,7,12,7.4108,0.913310221
7_2500,618.625,903.042,2500,7,14,7.4108,1.046888514
7_2500,622.25,899.562,2500,7,16,7.4108,1.00500796
7_2500,624.625,894.5,2500,7,18,7.4108,1.118292788
7_2500,626.25,892.062,2500,7,20,7.4108,0.58598529
7_2500,627.375,887.812,2500,7,22,7.4108,0.87927527
7_2500,628.625,884.125,2500,7,24,7.4108,0.7786262
7_2500,630.688,879.062,2500,7,26,7.4108,1.093433821
7_2500,632.375,876.062,2500,7,28,7.4108,0.68835947
7_2500,635.583,871.042,2500,7,30,7.4108,1.191497612
7_2500,637.833,867.375,2500,7,32,7.4108,0.860450789
7_2500,639.958,863.417,2500,7,34,7.4108,0.898474017
7_2500,642.75,860,2500,7,36,7.4108,0.882522589
7_2500,645,855.083,2500,7,38,7.4108,1.081469167
7_2500,646.292,851,2500,7,40,7.4108,0.856508097
7_2500,647.833,846.25,2500,7,42,7.4108,0.99874283
7_2500,649.75,842.083,2500,7,44,7.4108,0.917360954
7_2500,651.75,837.125,2500,7,46,7.4108,1.069238308
7_2500,655.708,834.042,2500,7,48,7.4108,1.003407255
7_2500,657.792,830.083,2500,7,50,7.4108,0.894801363
7_2500,660.75,827.167,2500,7,52,7.4108,0.830730281
7_2500,664.667,825.083,2500,7,54,7.4108,0.887376921
7_2500,666.458,821.083,2500,7,56,7.4108,0.876531369
7_2500,669,818.042,2500,7,58,7.4108,0.792702845
7_2500,671.667,814,2500,7,60,7.4108,0.968517486
7_2500,674.042,810,2500,7,62,7.4108,0.930389703
7_2500,675.958,806.708,2500,7,64,7.4108,0.761795773
7_2500,679.792,804.083,2500,7,66,7.4108,0.929304708
7_2500,683.75,799.375,2500,7,68,7.4108,1.230138659
7_2500,686.458,797.042,2500,7,70,7.4108,0.714874898
7_2500,690.708,794.167,2500,7,72,7.4108,1.026218788
7_2500,694.542,792,2500,7,74,7.4108,0.8808052
7_2500,697.875,789,2500,7,76,7.4108,0.896858718
7_2500,701.625,787.125,2500,7,78,7.4108,0.838525492
7_2500,705.792,783.458,2500,7,80,7.4108,1.110149143
7_2500,709.958,780.417,2500,7,82,7.4108,1.031566517
7_2500,713.833,778.667,2500,7,84,7.4108,0.850367568
7_2500,718.417,775.125,2500,7,86,7.4108,1.158599499
7_2500,722.042,775.208,2500,7,88,7.4108,0.725190016
7_2500,726.917,773.292,2500,7,90,7.4108,1.047600706
7_2500,731.333,771.958,2500,7,92,7.4108,0.922618274
7_2500,736.042,769.5,2500,7,94,7.4108,1.062383076
7_2500,739.833,769.083,2500,7,96,7.4108,0.762773099
7_2500,744.417,768.792,2500,7,98,7.4108,0.918645459
7_2500,750,769.625,2500,7,100,7.4108,1.128960194
7_2500,754,771.333,2500,7,102,7.4108,0.869879624
7_2500,758.875,771.25,2500,7,104,7.4108,0.975141303
7_2500,763.958,773.5,2500,7,106,7.4108,1.111744377
7_2500,769.917,774.458,2500,7,108,7.4108,1.207103061
7_2500,773.083,776.417,2500,7,110,7.4108,0.744613645
7_2500,777.958,778.583,2500,7,112,7.4108,1.06690545
7_2500,781.542,780.833,2500,7,114,7.4108,0.846346407
7_2500,785.125,783.083,2500,7,116,7.4108,0.846177026
7_2500,788.833,787.542,2500,7,118,7.4108,1.159861112
7_2500,792.958,790.958,2500,7,120,7.4108,1.071161631
7_2500,795.5,795,2500,7,122,7.4108,0.954977026
7_2500,798.792,798.625,2500,7,124,7.4108,0.979344454
7_2500,801.875,800.75,2500,7,126,7.4108,0.748879536
7_2500,806.542,804.583,2500,7,128,7.4108,1.207853932
7_2500,810.625,807.958,2500,7,130,7.4108,1.059462392
7_2500,813.667,809.417,2500,7,132,7.4108,0.674757586
7_2500,816.958,814.042,2500,7,134,7.4108,1.135276284
7_2500,819.583,818.375,2500,7,136,7.4108,1.013222858
7_2500,822.083,821.917,2500,7,138,7.4108,0.867081634
7_2500,824.042,826.792,2500,7,140,7.4108,1.05077697
7_2500,826.5,830.792,2500,7,142,7.4108,0.938973141
7_2500,829.583,836.417,2500,7,144,7.4108,1.282895382
7_2500,831.917,838.958,2500,7,146,7.4108,0.690050346
7_2500,833.375,843.792,2500,7,148,7.4108,1.009818201
7_2500,834.5,849.292,2500,7,150,7.4108,1.122775579
7_2500,836.458,852.667,2500,7,152,7.4108,0.780368862
7_2500,838.25,857.792,2500,7,154,7.4108,1.085852458
7_2500,838.958,860.958,2500,7,156,7.4108,0.64883958
7_2500,840.667,866.875,2500,7,158,7.4108,1.231772219
7_2500,842.458,871.875,2500,7,160,7.4108,1.062218076
7_2500,843.375,875.75,2500,7,162,7.4108,0.796404771
7_2500,845,879.875,2500,7,164,7.4108,0.886707393
7_2500,845.083,883.917,2500,7,166,7.4108,0.808570417
7_2500,846.667,889.875,2500,7,168,7.4108,1.232993431
7_2500,848,895.292,2500,7,170,7.4108,1.115720001
7_2500,849.125,899.208,2500,7,172,7.4108,0.814878666
7_2500,848.542,903.833,2500,7,174,7.4108,0.932319988
7_2500,849.125,909.208,2500,7,176,7.4108,1.081305026
7_2500,848.792,913.667,2500,7,178,7.4108,0.8942834
7_2500,849.333,917.75,2500,7,180,7.4108,0.823737094
7_2500,849.625,922.917,2500,7,182,7.4108,1.035048849
7_2500,850.417,927.75,2500,7,184,7.4108,0.979492787
7_2500,851,932.042,2500,7,186,7.4108,0.866282933
7_2500,851.208,937,2500,7,188,7.4108,0.992472226
7_2500,851.333,942,2500,7,190,7.4108,1.000312451
7_2500,851.292,946.125,2500,7,192,7.4108,0.825040751
7_2500,851.083,950.958,2500,7,194,7.4108,0.967503385
7_2500,850.333,955.833,2500,7,196,7.4108,0.986470983
7_2500,850.5,961,2500,7,198,7.4108,1.033939611
7_2500,848.125,964.917,2500,7,200,7.4108,0.916155314
8_2500,551.938,446.25,2500,8,2,8.3558,0
8_2500,557.875,446.5,2500,8,4,8.3558,1.188452254
8_2500,563,446.438,2500,8,6,8.3558,1.025075002
8_2500,567,445,2500,8,8,8.3558,0.850125732
8_2500,571.438,444.625,2500,8,10,8.3558,0.890763021
8_2500,577.438,444.75,2500,8,12,8.3558,1.200260388
8_2500,583,445.458,2500,8,14,8.3558,1.121376083
8_2500,586.958,446.542,2500,8,16,8.3558,0.820751363
8_2500,592.042,447.125,2500,8,18,8.3558,1.023463629
8_2500,596.917,448.667,2500,8,20,8.3558,1.022612126
8_2500,601,450.208,2500,8,22,8.3558,0.87282461
8_2500,607.25,450.625,2500,8,24,8.3558,1.252779135
8_2500,611.969,452.188,2500,8,26,8.3558,0.994221907
8_2500,616.031,454.594,2500,8,28,8.3558,0.944217771
8_2500,619.958,459.375,2500,8,30,8.3558,1.237405188
8_2500,622.062,461.125,2500,8,32,8.3558,0.547332294
8_2500,626.938,465.438,2500,8,34,8.3558,1.30195768
8_2500,631,468.438,2500,8,36,8.3558,1.009947405
8_2500,634.844,471.344,2500,8,38,8.3558,0.963767026
8_2500,640.094,474.5,2500,8,40,8.3558,1.225117725
8_2500,643,478.75,2500,8,42,8.3558,1.029705511
8_2500,644.906,482.531,2500,8,44,8.3558,0.846848204
8_2500,646.938,487.969,2500,8,46,8.3558,1.161048974
8_2500,649.688,492,2500,8,48,8.3558,0.975939773
8_2500,651.531,495.906,2500,8,50,8.3558,0.86379361
8_2500,652.75,500.031,2500,8,52,8.3558,0.8602694
8_2500,653.688,505.312,2500,8,54,8.3558,1.072731187
8_2500,655.156,510,2500,8,56,8.3558,0.982494132
8_2500,657.219,514.219,2500,8,58,8.3558,0.939274827
8_2500,658.031,519.062,2500,8,60,8.3558,0.982120013
8_2500,659.031,522.062,2500,8,62,8.3558,0.632455532
8_2500,659.656,529.031,2500,8,64,8.3558,1.399393955
8_2500,660.594,532.938,2500,8,66,8.3558,0.803604206
8_2500,659.281,538.125,2500,8,68,8.3558,1.07012033
8_2500,657.562,542.969,2500,8,70,8.3558,1.027994105
8_2500,657.219,547.844,2500,8,72,8.3558,0.977410333
8_2500,655.625,553.031,2500,8,74,8.3558,1.08527978
8_2500,652.469,556.875,2500,8,76,8.3558,0.994719498
8_2500,650.375,559.875,2500,8,78,8.3558,0.731705843
8_2500,650.344,566.062,2500,8,80,8.3558,1.237415532
8_2500,648.906,569.938,2500,8,82,8.3558,0.826830575
8_2500,648.583,573.875,2500,8,84,8.3558,0.790045518
8_2500,648.542,578.917,2500,8,86,8.3558,1.008433339
8_2500,647.583,582.875,2500,8,88,8.3558,0.814504635
8_2500,646.667,587.917,2500,8,90,8.3558,1.02490624
8_2500,644.75,593,2500,8,92,8.3558,1.086494878
8_2500,644.083,596.042,2500,8,94,8.3558,0.622853209
8_2500,643.562,600.969,2500,8,96,8.3558,0.99089394
